0.07224306,-0.09000039,0.221509
0.07190256,-0.1155372,0.2215776
0.06792913,-0.06824157,0.2124676
0.07322408,-0.07441577,0.2215913
0.06978314,-0.06222862,0.2127821
0.05426751,0.01668637,0.2143324
0.05659129,0.01073485,0.2139045
0.07020946,-0.05260365,0.2139706
-0.750191,-0.5363215,-0.1656194
-0.7011203,-0.5442141,-0.1793168
-0.6845007,-0.5309272,-0.1183781
0.07209864,-0.09969532,0.221296
0.06991673,-0.06222737,0.2127814
0.05027696,0.03456614,0.2194083
0.05443273,0.0163635,0.2142853
0.07272701,-0.08064505,0.2214967
0.07165413,-0.1078414,0.2215462
-0.7499959,-0.5372468,-0.1655372
-0.697606,-0.5431013,-0.177929
-0.6914451,-0.5336133,-0.1213467
0.07205184,-0.09976834,0.2210872
0.06998795,-0.1246146,0.2215619
0.07132766,-0.06510876,0.2157716
0.07230456,-0.08546364,0.2214491
-0.6981915,-0.5436861,-0.1782049
-0.7340666,-0.553634,-0.196382
0.07223807,-0.09971297,0.2206191
0.07236607,-0.1053971,0.2213811
0.07144641,-0.1161151,0.2208156
0.07223395,-0.09977748,0.220479
0.07235831,-0.1054537,0.221246
0.07126975,-0.09116731,0.2206604
0.07110335,-0.116313,0.2206566
0.07302519,-0.07471662,0.2208034
0.06955066,-0.06254905,0.2118545
0.05630554,0.01019468,0.2129497
0.07063429,-0.05265158,0.2132288
0.06920123,-0.06297614,0.2118108
0.07158843,-0.1232815,0.2214768
0.07215255,-0.08126052,0.2205437
0.07232357,-0.1074217,0.2208059
0.06861235,-0.1016754,0.2118696
-15.00345,-0.600148,1.109903
0.07308154,-0.06262673,0.2207092
0.07195746,-0.1227628,0.221446
0.07288108,-0.0854511,0.2210078
-15.05101,-0.604311,1.117427
-14.75412,1.682083,-0.398724
0.06927611,-0.06303907,0.211595
-14.6184,1.667597,-0.3930013
-13.7136,1.571985,-0.3530298
-13.29673,1.504924,-0.3466196
0.05682866,0.03530972,0.247017
0.05692307,0.03514929,0.2477743
0.05663992,0.03515999,0.2478773
0.08107952,-0.0008673891,0.2561991
0.06597865,0.01358565,0.2587608
0.07124019,0.001814576,0.2605345
0.07094575,0.001749232,0.2606718
0.06795461,0.03137154,0.2530408
2.867507,1.504432,-6.474248
0.0394362,-0.1245376,0.2713426
0.04251405,-0.1245549,0.273679
0.2949733,-0.1814227,0.1995147
0.1074979,-0.1735296,0.298458
0.1402342,-0.17326,0.3061304
0.1631349,-0.1788567,0.3202911
0.06839254,-0.1767767,0.2888757
0.06244855,-0.1761102,0.2881526
0.05857777,-0.1771037,0.2777461
0.06691001,-0.1779509,0.275351
0.05447768,0.02556184,0.2445889
0.05357458,0.02231937,0.2543395
0.03457177,-0.04435017,0.2663977
0.02414516,-0.07736105,0.2476476
0.02973706,-0.06658781,0.2574031
0.02972382,-0.06709301,0.2614389
0.02969339,-0.05834206,0.262134
0.03234319,-0.06595509,0.2626608
0.0393121,-0.05040912,0.2726706
0.0392802,-0.04754563,0.2693521
0.2793677,-0.1845498,0.1914786
0.02340256,-0.1266531,0.2423707
0.2950057,-0.1813492,0.1995726
0.3189981,-0.1822944,0.202997
0.1214942,-0.1776411,0.3001618
0.1118925,-0.1811968,0.3069025
0.1137457,-0.1779789,0.298326
0.09628855,-0.1822454,0.3026428
0.1297653,-0.182891,0.3098029
0.1298197,-0.177039,0.3025101
0.1058611,-0.1839708,0.3037117
0.1479562,-0.1769652,0.3066802
0.05993403,0.07260465,0.2610517
0.1084631,-0.174439,0.2981179
0.141586,-0.1743604,0.3057467
0.1648159,-0.1801441,0.3199343
0.07097077,0.07043599,0.2598269
0.1948875,-0.1781817,0.3279975
0.3529951,-0.148886,0.2331721
0.1044211,-0.1754715,0.3199724
0.2818233,-0.2025076,0.2626736
0.0335862,0.008501552,0.2340997
0.04109515,0.02670366,0.2282542
0.07531749,0.0212525,0.2715957
0.02840214,-0.0720599,0.2329986
0.02413476,-0.0622103,0.2408893
0.02536527,-0.06283233,0.2472705
0.029232,-0.07158893,0.2341755
0.02875533,-0.08570126,0.2583069
0.03114701,-0.08582562,0.2621708
0.02874572,-0.06476155,0.2542758
0.03415043,-0.05084188,0.265869
0.03288362,-0.07308535,0.2674102
0.02863576,-0.08558039,0.2637054
0.05830761,0.07707563,0.2550667
0.07427404,0.06853317,0.2607672
0.07535162,0.06691767,0.261308
0.2705936,-0.1794429,0.1962739
0.0614685,-0.1829465,0.08014736
0.03702446,-0.07000402,0.2671719
0.03923113,-0.1243813,0.2715329
0.04316414,-0.1252948,0.2732177
0.02455168,-0.1069426,0.2432178
0.2947749,-0.1811889,0.1996817
0.3223422,-0.1839797,0.2015258
0.121693,-0.1779356,0.3001835
0.06467996,0.04857646,0.2563021
0.06011782,0.002053197,0.2709727
0.1132016,-0.1820417,0.306456
0.2889606,-0.1780068,0.204755
0.1148519,-0.1790624,0.2977719
0.09715905,-0.1829172,0.3023184
0.1299011,-0.1826088,0.3099693
0.1311971,-0.1782359,0.3018872
0.149484,-0.1783531,0.3060043
0.02685713,-0.1031477,0.2608914
0.07210975,-0.1763377,0.2727128
0.07276944,-0.1676737,0.2725027
0.1103381,-0.1762422,0.2973861
0.1437092,-0.1761073,0.3050948
0.1677882,-0.182435,0.319239
0.07019141,-0.1789553,0.2879684
0.05299733,0.07261865,0.2645127
0.06464616,-0.1788521,0.2869613
0.06185057,-0.1812861,0.2756568
0.06780063,-0.1790821,0.2748728
0.06353164,-0.1791207,0.2725266
0.03736228,-0.1814166,0.2649482
0.2795308,-0.07599319,0.2713036
0.07621104,-0.183866,0.2937025
0.1271135,-0.1826578,0.3115726
0.3597319,-0.1504282,0.2397191
0.07297457,-0.1805575,0.2732435
0.07877585,-0.1824304,0.2984811
0.05049805,-0.1802646,0.2823464
0.08656134,-0.1746675,0.2927558
0.1920795,-0.17897,0.3155482
0.04264889,-0.1786731,0.2750049
0.05274356,-0.1780859,0.280935
0.2871787,-0.07040181,0.2839649
0.2736663,-0.07888427,0.2799754
0.2753695,-0.0752154,0.2799724
0.2772633,-0.07963189,0.2844137
0.3641866,-0.1524298,0.2273615
0.06729276,-0.1766915,0.2876267
0.06326225,-0.1818431,0.2872052
0.3536291,-0.1490756,0.2329809
0.05172727,0.04990645,0.2368689
0.3631936,-0.1575759,0.2381608
0.3531148,-0.1377237,0.2414687
0.07106938,0.04406907,0.2589769
0.04476448,0.03605338,0.2382437
0.029479,-0.06352605,0.2574737
0.02601657,-0.1291632,0.2335321
0.02580973,-0.07821362,0.2516033
0.07441542,-0.1817905,0.3353181
0.03561855,-0.109523,0.2396982
0.1384102,-0.1811623,0.3126685
